FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,DifferenceTotal,VotesTotal2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,PercentageDemocratOrRepublican,OnlyRepublicanPERCENTAGE2016,OnlyDemocratPERCENTAGE2016,VotesONLYRepublican2016,VotesONLYDDemocratic2016,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
47137,"Scott County, Tennessee",36.438699,-84.4916,TN,County,Atlantic-S,934,6044,5110,7123.00,13,85,0,85,0.85,0,5110,0,,25077,0.6,0.14,0.03,0.06,0.06,0.13,424.2,619,0.33,53799
47139,"Sequatchie County, Tennessee",35.361862,-85.40145,TN,County,Atlantic-S,1053,4441,3388,5694.00,19,78,0,78,0.78,0,3388,0,,17121,0.3,0,0,0.01,0,0.28,41.8,532,0.29,31397
47141,"Sevier County, Tennessee",35.832162,-83.5437,TN,County,Atlantic-S,6297,28629,22332,36312.00,17,79,0,79,0.79,0,22332,0,,20899,0.41,0.01,0,0.03,0.01,0.17,53.1,266,0.28,44111
47143,"Shelby County, Tennessee",35.133382,-89.9269,TN,County,Atlantic-S,208992,116344,92648,337382.00,62,34,1,-62,0,0.62,0,92648,,22242,0.44,0.01,0.01,0.05,0.05,0.15,151.8,592,0.31,39905
47145,"Smith County, Tennessee",36.242096,-85.96152,TN,County,Atlantic-S,1689,5494,3805,7435.00,23,74,0,74,0.74,0,3805,0,,25549,0.6,0.53,0.02,0.06,0.06,0.21,1215.8,763,0.33,44015
47147,"Stewart County, Tennessee",36.480814,-87.81472,TN,County,Atlantic-S,1222,3864,2642,5299.00,23,73,0,73,0.73,0,2642,0,,21153,0.34,0.02,0,0.03,0.01,0.19,61,314,0.37,43659
47149,"Sullivan County, Tennessee",36.530363,-82.38359,TN,County,Atlantic-S,12578,46979,34401,62278.00,20,75,0,75,0.75,0,34401,0,,21701,0.43,0.02,0.01,0.02,0.02,0.2,29,459,0.31,41590
47151,"Sumner County, Tennessee",36.436444,-86.4875,TN,County,Atlantic-S,18161,50129,31968,71505.00,25,70,0,70,0.7,0,31968,0,,23850,0.49,0.02,0.01,0.02,0.01,0.18,379.7,413,0.3,38840
47153,"Tipton County, Tennessee",35.493679,-89.72792,TN,County,Atlantic-S,5785,16910,11125,23481.00,25,72,0,72,0.72,0,11125,0,,27795,0.56,0.07,0.01,0.04,0.03,0.1,303.7,529,0.3,58291
47155,"Trousdale County, Tennessee",36.392007,-86.16448,TN,County,Atlantic-S,946,2103,1157,3160.00,30,67,0,67,0.67,0,1157,0,,23054,0.47,0.19,0.01,0.02,0.02,0.13,133.4,458,0.35,52339
47157,"Unicoi County, Tennessee",36.138083,-82.40792,TN,County,Atlantic-S,1262,5671,4409,7195.00,18,79,0,79,0.79,0,4409,0,,20491,0.32,0.09,0,0.03,0.01,0.14,69,114,0.33,40251
47159,"Union County, Tennessee",36.265117,-83.81438,TN,County,Atlantic-S,1012,5053,4041,6247.00,16,81,0,81,0.81,0,4041,0,,20152,0.38,0,0,0.04,0.03,0.22,98.5,186,0.33,37632
47161,"Van Buren County, Tennessee",35.700568,-85.45749,TN,County,Atlantic-S,539,1820,1281,2419.00,22,75,0,75,0.75,0,1281,0,,17426,0.29,0,0,0.01,0.01,0.24,85.3,224,0.31,37453
47163,"Warren County, Tennessee",35.69265,-85.80073,TN,County,Atlantic-S,3535,9540,6005,13610.00,26,70,0,70,0.7,0,6005,0,,19450,0.28,0.01,0,0.01,0.01,0.22,20.3,273,0.32,34884
47165,"Washington County, Tennessee",36.319155,-82.44007,TN,County,Atlantic-S,13024,34252,21228,49750.00,26,69,0,69,0.69,0,21228,0,,19531,0.35,0.03,0.01,0.08,0.05,0.22,92,433,0.31,36942
47167,"Wayne County, Tennessee",35.235869,-87.78699,TN,County,Atlantic-S,717,5036,4319,5857.00,12,86,0,86,0.86,0,4319,0,,25355,0.57,0.04,0.01,0.03,0.03,0.18,377.2,326,0.32,43212
47169,"Weakley County, Tennessee",36.29022,-88.73651,TN,County,Atlantic-S,2772,9008,6236,12184.00,23,74,0,74,0.74,0,6236,0,,17706,0.31,0.06,0,0.02,0.01,0.2,23.2,734,0.33,33573
47171,"White County, Tennessee",35.929676,-85.47817,TN,County,Atlantic-S,1845,7671,5826,9825.00,19,78,0,78,0.78,0,5826,0,,19547,0.44,0.08,0.01,0.02,0.02,0.21,60.4,580,0.31,36205
47173,"Williamson County, Tennessee",35.911095,-86.88343,TN,County,Atlantic-S,31013,68212,37199,106269.00,29,64,0,64,0.64,0,37199,0,,18205,0.34,0.02,0,0.02,0.01,0.2,68.5,377,0.31,35400
47175,"Wilson County, Tennessee",36.175839,-86.33661,TN,County,Atlantic-S,14385,39406,25021,56734.00,25,69,0,69,0.69,0,25021,0,,41292,0.78,0.05,0.03,0.04,0.05,0.06,314.2,583,0.26,97936
47177,"Anderson County, Texas",31.797532,-95.62986,TN,County,Atlantic-S,3369,13201,9832,16977.00,20,78,0,78,0.78,0,9832,0,,27864,0.56,0.07,0.01,0.03,0.04,0.1,199.6,571,0.32,60955
47179,"Andrews County, Texas",32.338622,-102.58627,TX,County,Central-S,836,3927,3091,4943.00,17,79,0,79,0.79,0,3091,0,,18495,0.43,0.21,0.01,0.17,0.06,0.2,55,1063,0.32,42471
