FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,VotesTotal2016,DifferenceVotes2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
5033,"Dallas County, Arkansas",33.93813,-92.60818,Arkansas,County,Central-S,"1,165","1,509","2,771",344,0.42,0.54,0,,16838,0.31,0.42,0,0.03,0.03,0.2,12.2,667,0.36,34018
5035,"Desha County, Arkansas",33.789358,-91.3503,Arkansas,County,Central-S,"2,228","1,919","4,257",-309,0.52,0.45,1,,19822,0.36,0.48,0,0.05,0.02,0.3,16.9,768,0.4,33028
5037,"Drew County, Arkansas",33.600602,-91.73564,Arkansas,County,Central-S,"2,365","3,968","6,595","1,603",0.36,0.6,0,,17057,0.46,0.28,0.01,0.03,0.02,0.29,22.4,828,0.34,36801
5039,"Faulkner County, Arkansas",35.119477,-92.37994,Arkansas,County,Central-S,"14,629","29,346","47,527","14,717",0.31,0.62,0,,24401,0.58,0.11,0.01,0.04,0.03,0.15,174.7,648,0.33,51436
5041,"Franklin County, Arkansas",35.47758,-93.8845,Arkansas,County,Central-S,"1,376","5,039","6,770","3,663",0.2,0.74,0,,19135,0.43,0.01,0.01,0.03,0.01,0.21,29.8,609,0.37,40404
5043,"Fulton County, Arkansas",36.355003,-91.72931,Arkansas,County,Central-S,"1,067","3,471","4,772","2,404",0.22,0.73,0,,19326,0.4,0,0,0.01,0.01,0.19,19.8,618,0.33,33347
5045,"Garland County, Arkansas",34.545307,-93.07589,Arkansas,County,Central-S,"12,311","26,087","40,805","13,776",0.3,0.64,0,,23170,0.54,0.08,0.01,0.05,0.04,0.21,141.6,678,0.32,40621
5047,"Grant County, Arkansas",34.311031,-92.4508,Arkansas,County,Central-S,"1,373","5,725","7,445","4,352",0.18,0.77,0,,23239,0.44,0.03,0,0.02,0.02,0.1,28.2,632,0.38,46067
5049,"Greene County, Arkansas",36.098211,-90.5137,Arkansas,County,Central-S,"3,071","10,720","14,600","7,649",0.21,0.73,0,,19652,0.41,0.01,0,0.03,0.01,0.17,72.8,578,0.31,42572
5051,"Hempstead County, Arkansas",33.717614,-93.64793,Arkansas,County,Central-S,"2,377","4,401","7,049","2,024",0.34,0.62,0,,17376,0.44,0.3,0.01,0.13,0.06,0.27,31.1,728,0.4,33136
5053,"Hot Spring County, Arkansas",34.33745,-92.89123,Arkansas,County,Central-S,"3,149","8,172","11,944","5,023",0.26,0.68,0,,19286,0.43,0.11,0,0.03,0.01,0.14,53.5,615,0.35,37831
5055,"Howard County, Arkansas",34.050292,-93.96485,Arkansas,County,Central-S,"1,351","3,157","4,674","1,806",0.29,0.68,0,,18707,0.42,0.21,0.01,0.11,0.06,0.23,23.4,589,0.36,37336
5057,"Independence County, Arkansas",35.757476,-91.58704,Arkansas,County,Central-S,"2,881","9,936","13,614","7,055",0.21,0.73,0,,20289,0.43,0.02,0.01,0.06,0.04,0.24,48,764,0.37,41085
5059,"Izard County, Arkansas",36.139475,-91.87496,Arkansas,County,Central-S,"1,113","4,042","5,448","2,929",0.2,0.74,0,,18040,0.42,0.01,0,0.02,0.02,0.19,23.6,581,0.34,32744
5061,"Jackson County, Arkansas",35.613258,-91.22758,Arkansas,County,Central-S,"1,583","3,267","5,156","1,684",0.31,0.63,0,,15609,0.3,0.17,0,0.03,0.01,0.28,28.4,634,0.37,32427
5063,"Jefferson County, Arkansas",34.243795,-91.98715,Arkansas,County,Central-S,"15,772","9,250","25,894","-6,522",0.61,0.36,1,,19353,0.47,0.56,0.01,0.02,0.01,0.24,88.9,871,0.41,35927
5065,"Johnson County, Arkansas",35.498657,-93.48463,Arkansas,County,Central-S,"2,427","6,091","9,112","3,664",0.27,0.67,0,,19366,0.37,0.02,0.01,0.13,0.06,0.2,38.7,660,0.36,34923
5067,"Lafayette County, Arkansas",33.272263,-93.56311,Arkansas,County,Central-S,"1,032","1,758","2,860",726,0.36,0.61,0,,17212,0.34,0.37,0.01,0.02,0.01,0.24,14.5,528,0.36,32225
5069,"Lawrence County, Arkansas",36.070597,-91.07121,Arkansas,County,Central-S,"1,263","4,064","5,685","2,801",0.22,0.71,0,,15971,0.37,0.01,0,0.01,0.01,0.25,29.6,588,0.32,34916
5071,"Lee County, Arkansas",34.780126,-90.76396,Arkansas,County,Central-S,"1,735","1,229","3,026",-506,0.57,0.41,1,,12529,0.28,0.54,0.01,0.03,0.01,0.32,17.3,603,0.36,28006
5073,"Lincoln County, Arkansas",33.978821,-91.70904,Arkansas,County,Central-S,"1,252","2,455","3,826","1,203",0.33,0.64,0,,15023,0.29,0.3,0,0.04,0.02,0.27,25.1,562,0.38,37644
5075,"Little River County, Arkansas",33.697284,-94.22058,Arkansas,County,Central-S,"1,397","3,605","5,227","2,208",0.27,0.69,0,,19880,0.45,0.2,0,0.03,0.01,0.14,24.8,532,0.33,37691
5077,"Logan County, Arkansas",35.220758,-93.75531,Arkansas,County,Central-S,"1,715","5,746","7,921","4,031",0.22,0.73,0,,19046,0.4,0.02,0.02,0.03,0.01,0.18,31.6,708,0.38,36391
5079,"Lonoke County, Arkansas",34.77905,-91.91215,Arkansas,County,Central-S,"5,664","19,958","27,100","14,294",0.21,0.74,0,,23218,0.52,0.06,0.01,0.04,0.02,0.13,88.7,771,0.36,54459
5081,"Madison County, Arkansas",36.031137,-93.73045,Arkansas,County,Central-S,"1,588","4,928","6,841","3,340",0.23,0.72,0,,18754,0.31,0,0.01,0.05,0.02,0.23,18.8,834,0.34,39158
5083,"Marion County, Arkansas",36.291289,-92.6814,Arkansas,County,Central-S,"1,434","5,336","7,107","3,902",0.2,0.75,0,,18188,0.43,0,0,0.02,0.02,0.19,27.9,597,0.32,33181
5085,"Miller County, Arkansas",33.384684,-93.96807,Arkansas,County,Central-S,"4,273","11,294","16,091","7,021",0.27,0.7,0,,20636,0.44,0.25,0,0.03,0.01,0.2,69.4,626,0.36,40877
5087,"Mississippi County, Arkansas",35.806751,-90.03041,Arkansas,County,Central-S,"5,670","7,061","13,204","1,391",0.43,0.53,0,,18905,0.42,0.35,0.01,0.04,0.02,0.25,51.6,901,0.4,33577
5089,"Monroe County, Arkansas",34.732843,-91.20781,Arkansas,County,Central-S,"1,312","1,489","2,884",177,0.46,0.52,0,,16939,0.38,0.4,0.01,0.02,0.01,0.29,13.4,607,0.38,30682
5091,"Montgomery County, Arkansas",34.559133,-93.64387,Arkansas,County,Central-S,748,"2,643","3,559","1,895",0.21,0.74,0,,19021,0.44,0.01,0.01,0.04,0.02,0.22,12.2,780,0.34,34597
5093,"Nevada County, Arkansas",33.689358,-93.32744,Arkansas,County,Central-S,"1,157","2,000","3,246",843,0.36,0.62,0,,18695,0.42,0.31,0,0.03,0.01,0.27,14.6,618,0.36,30935
5095,"Newton County, Arkansas",35.967765,-93.18845,Arkansas,County,Central-S,699,"2,875","3,753","2,176",0.19,0.77,0,,17884,0.36,0,0,0.02,0.01,0.24,10.1,821,0.34,35895
5097,"Ouachita County, Arkansas",33.574007,-92.86144,Arkansas,County,Central-S,"4,321","5,351","9,935","1,030",0.44,0.54,0,,18975,0.43,0.4,0.01,0.02,0.01,0.23,35.6,733,0.35,34971
5099,"Perry County, Arkansas",34.982668,-92.86163,Arkansas,County,Central-S,"1,049","3,008","4,306","1,959",0.24,0.7,0,,22047,0.41,0.02,0,0.03,0.01,0.16,19,551,0.38,40556
5101,"Phillips County, Arkansas",34.468372,-90.76197,Arkansas,County,Central-S,"4,310","2,446","6,953","-1,864",0.62,0.35,1,,16830,0.45,0.62,0,0.02,0.01,0.34,31.3,696,0.46,28171
5103,"Pike County, Arkansas",34.17731,-93.6568,Arkansas,County,Central-S,685,"3,150","3,981","2,465",0.17,0.79,0,,18377,0.44,0.03,0.01,0.07,0.04,0.25,18.8,601,0.38,36893
5105,"Poinsett County, Arkansas",35.587012,-90.60391,Arkansas,County,Central-S,"1,880","5,502","7,722","3,622",0.24,0.71,0,,16919,0.33,0.08,0,0.03,0.01,0.28,32.4,758,0.38,35851
5107,"Polk County, Arkansas",34.48549,-94.25363,Arkansas,County,Central-S,"1,212","6,618","8,231","5,406",0.15,0.8,0,,19116,0.47,0,0.01,0.06,0.03,0.23,24.1,858,0.37,33127
5109,"Pope County, Arkansas",35.330478,-93.08444,Arkansas,County,Central-S,"5,000","16,256","22,569","11,256",0.22,0.72,0,,19918,0.49,0.03,0.01,0.08,0.03,0.19,76,813,0.32,39909
5111,"Prairie County, Arkansas",34.807983,-91.53407,Arkansas,County,Central-S,814,"2,505","3,444","1,691",0.24,0.73,0,,18137,0.36,0.12,0,0.01,0,0.21,13.4,648,0.36,39896
5113,"Pulaski County, Arkansas",34.766541,-92.29447,Arkansas,County,Central-S,"89,574","61,257","159,776","-28,317",0.56,0.38,1,,27414,0.62,0.36,0.02,0.06,0.05,0.17,503.6,760,0.32,45698
5115,"Randolph County, Arkansas",36.315472,-90.98893,Arkansas,County,Central-S,"1,425","4,509","6,379","3,084",0.22,0.71,0,,18871,0.43,0.01,0,0.02,0.01,0.22,27.6,652,0.35,37761
5117,"St. Francis County, Arkansas",35.015874,-90.70884,Arkansas,County,Central-S,"4,031","3,195","7,430",-836,0.54,0.43,1,,15511,0.4,0.53,0.01,0.05,0.03,0.28,44.5,635,0.43,30489
5119,"Saline County, Arkansas",34.616381,-92.63644,Arkansas,County,Central-S,"13,256","35,863","52,100","22,607",0.25,0.69,0,,25962,0.54,0.06,0.01,0.04,0.02,0.09,148,724,0.33,55915
5121,"Scott County, Arkansas",34.880858,-94.08969,Arkansas,County,Central-S,602,"2,731","3,510","2,129",0.17,0.78,0,,18934,0.39,0.01,0.04,0.08,0.05,0.2,12.6,892,0.33,33202
5123,"Searcy County, Arkansas",35.920954,-92.68826,Arkansas,County,Central-S,601,"2,955","3,728","2,354",0.16,0.79,0,,16731,0.4,0,0,0.02,0.01,0.26,12.3,666,0.35,31765
5125,"Sebastian County, Arkansas",35.293916,-94.35176,Arkansas,County,Central-S,"12,300","29,127","44,637","16,827",0.28,0.65,0,,23222,0.5,0.07,0.04,0.13,0.09,0.21,236.4,532,0.37,39907
5127,"Sevier County, Arkansas",34.016649,-94.26289,Arkansas,County,Central-S,"1,075","3,282","4,562","2,207",0.24,0.72,0,,16021,0.35,0.05,0,0.32,0.17,0.24,30.2,565,0.37,37014
5129,"Sharp County, Arkansas",36.190062,-91.49845,Arkansas,County,Central-S,"1,472","5,407","7,249","3,935",0.2,0.75,0,,16714,0.39,0.01,0,0.02,0.01,0.24,28.6,604,0.37,32101
5131,"Stone County, Arkansas",35.874106,-92.16991,Arkansas,County,Central-S,"1,203","4,113","5,577","2,910",0.22,0.74,0,,17403,0.43,0,0,0.02,0.01,0.26,20.5,606,0.33,30010
5133,"Union County, Arkansas",33.207179,-92.61279,Arkansas,County,Central-S,"5,855","10,456","16,894","4,601",0.35,0.62,0,,20718,0.46,0.33,0.01,0.04,0.02,0.22,40.1,1039,0.39,40841
5135,"Van Buren County, Arkansas",35.565783,-92.41416,Arkansas,County,Central-S,"1,549","5,382","7,339","3,833",0.21,0.73,0,,18782,0.39,0.01,0,0.03,0.02,0.25,24.4,708,0.36,32975
5137,"Washington County, Arkansas",36.051379,-94.19868,Arkansas,County,Central-S,"33,366","41,476","81,861","8,110",0.41,0.51,0,,23264,0.55,0.03,0.02,0.15,0.11,0.21,215.6,942,0.31,45589
5139,"White County, Arkansas",35.250106,-91.73056,Arkansas,County,Central-S,"5,170","21,077","27,999","15,907",0.19,0.75,0,,21793,0.46,0.04,0.01,0.04,0.02,0.18,74.5,1035,0.36,42044
5141,"Woodruff County, Arkansas",35.196189,-91.24409,Arkansas,County,Central-S,"1,118","1,347","2,571",229,0.44,0.52,0,,19087,0.28,0.27,0,0.02,0.01,0.24,12.4,587,0.36,29969
5143,"Yell County, Arkansas",35.03851,-93.36208,Arkansas,County,Central-S,"1,480","4,608","6,439","3,128",0.23,0.72,0,,16992,0.33,0.02,0.02,0.2,0.13,0.23,23.9,930,0.37,37080
5145,"Alameda County, California",37.716662,-122.09615,California,County,Pacific-S,"514,842","95,922","650,060","-418,920",0.79,0.15,1,,35763,0.68,0.12,0.26,0.21,0.29,0.13,2043.7,739,0.2,76996
5147,"Alpine County, California",38.632506,-119.88866,California,County,Pacific-S,334,217,601,-117,0.56,0.36,1,,25527,0.62,0,0.01,0.1,0.04,0.17,1.6,738,0.23,53003
5149,"Amador County, California",38.428879,-120.71524,California,County,Pacific-S,"6,004","10,485","17,634","4,481",0.34,0.59,0,,27347,0.61,0.02,0.01,0.13,0.06,0.13,64,595,0.26,54610
6001,"Butte County, California",39.648354,-121.64631,California,County,Pacific-S,"41,567","45,144","94,782","3,577",0.44,0.48,0,,23787,0.64,0.02,0.04,0.15,0.07,0.2,134.5,1636,0.26,42302
6003,"Calaveras County, California",38.167573,-120.55724,California,County,Pacific-S,"7,944","13,511","23,061","5,567",0.34,0.59,0,,29329,0.65,0.01,0.02,0.11,0.04,0.11,44.7,1020,0.24,53321
6005,"Colusa County, California",39.187495,-122.15238,California,County,Pacific-S,"2,661","3,551","6,608",890,0.4,0.54,0,,21579,0.44,0.01,0.02,0.58,0.23,0.13,18.6,1151,0.25,48006
6007,"Contra Costa County, California",37.942423,-122.06088,California,County,Pacific-S,"319,287","115,956","462,971","-203,331",0.69,0.25,1,,38219,0.7,0.1,0.15,0.24,0.22,0.11,1465.1,716,0.25,80338
6009,"Del Norte County, California",41.735225,-124.11392,California,County,Pacific-S,"3,485","5,134","9,419","1,649",0.37,0.55,0,,19072,0.5,0.04,0.04,0.2,0.07,0.22,28.4,1006,0.26,41419
6011,"El Dorado County, California",38.768651,-120.5719,California,County,Pacific-S,"36,404","49,247","92,878","12,843",0.39,0.53,0,,34884,0.71,0.01,0.04,0.12,0.09,0.09,106,1708,0.21,70235
6013,"Fresno County, California",36.638374,-119.90347,California,County,Pacific-S,"141,341","124,049","280,902","-17,292",0.5,0.44,1,,20208,0.51,0.06,0.1,0.5,0.21,0.26,156.2,5958,0.27,43338
6015,"Glenn County, California",39.630023,-122.2914,California,County,Pacific-S,"3,065","5,788","9,412","2,723",0.33,0.61,0,,22148,0.48,0.01,0.03,0.4,0.17,0.19,21.4,1314,0.27,43755
6017,"Humboldt County, California",40.747403,-123.98826,California,County,Pacific-S,"33,200","18,373","57,982","-14,827",0.57,0.32,1,,23540,0.64,0.01,0.02,0.1,0.06,0.2,37.7,3568,0.26,40581
6019,"Imperial County, California",32.963098,-115.48759,California,County,Pacific-S,"32,667","12,704","47,800","-19,963",0.68,0.27,1,,16763,0.43,0.03,0.02,0.8,0.31,0.23,41.8,4177,0.26,38737
6021,"Inyo County, California",36.709037,-117.69332,California,County,Pacific-S,"3,155","4,248","8,020","1,093",0.39,0.53,0,,27441,0.55,0.01,0.02,0.21,0.1,0.13,1.8,10181,0.23,49267
6023,"Kern County, California",35.296023,-118.68334,California,County,Pacific-S,"98,689","129,584","242,964","30,895",0.41,0.53,0,,20295,0.47,0.06,0.05,0.49,0.2,0.23,103.3,8132,0.3,47451
6025,"Kings County, California",36.155141,-119.81127,California,County,Pacific-S,"13,617","18,093","33,800","4,476",0.4,0.54,0,,18429,0.46,0.07,0.04,0.54,0.2,0.21,110.1,1389,0.26,44490
6027,"Lake County, California",39.023264,-122.75179,California,County,Pacific-S,"11,496","10,599","24,277",-897,0.47,0.44,1,,21537,0.57,0.02,0.01,0.19,0.09,0.25,51.5,1256,0.26,36333
6029,"Lassen County, California",40.612365,-120.72023,California,County,Pacific-S,"2,224","7,574","10,472","5,350",0.21,0.72,0,,19931,0.52,0.08,0.02,0.2,0.08,0.17,7.7,4541,0.24,49995
6031,"Los Angeles County, California",34.08851,-118.23421,California,County,Pacific-S,"2,464,364","769,743","3,426,584","-1,694,621",0.72,0.22,1,,27749,0.56,0.09,0.14,0.47,0.34,0.18,2419.6,4058,0.21,55686
6033,"Madera County, California",37.035073,-120.03243,California,County,Pacific-S,"17,029","23,357","42,929","6,328",0.4,0.54,0,,17847,0.46,0.04,0.02,0.54,0.21,0.23,70.6,2137,0.27,43171
6035,"Marin County, California",37.985723,-122.57595,California,County,Pacific-S,"108,707","21,771","138,377","-86,936",0.79,0.16,1,,56791,0.8,0.03,0.06,0.15,0.18,0.08,485.4,520,0.19,94549
6037,"Mariposa County, California",37.595471,-120.00353,California,County,Pacific-S,"3,122","5,185","8,877","2,063",0.35,0.58,0,,26988,0.61,0.01,0.01,0.1,0.05,0.16,12.6,1449,0.24,47781
6039,"Mendocino County, California",39.363102,-123.43021,California,County,Pacific-S,"22,079","10,888","36,688","-11,191",0.6,0.3,1,,23306,0.59,0.01,0.02,0.23,0.12,0.2,25.1,3506,0.22,42840
6041,"Merced County, California",37.245783,-120.67411,California,County,Pacific-S,"37,317","28,725","70,283","-8,592",0.53,0.41,1,,18177,0.43,0.04,0.08,0.55,0.25,0.25,132.2,1935,0.3,43818
6043,"Modoc County, California",41.52736,-120.79062,California,County,Pacific-S,877,"2,696","3,769","1,819",0.23,0.72,0,,21200,0.6,0.01,0.01,0.16,0.08,0.21,2.5,3918,0.23,39172
6045,"Mono County, California",37.853807,-118.96137,California,County,Pacific-S,"2,773","2,111","5,274",-662,0.53,0.4,1,,28046,0.67,0.01,0.02,0.28,0.17,0.09,4.7,3049,0.23,59181
6047,"Monterey County, California",36.450732,-121.52895,California,County,Pacific-S,"89,088","34,895","132,383","-54,193",0.67,0.26,1,,24775,0.5,0.04,0.07,0.55,0.29,0.17,126.5,3281,0.22,57428
6049,"Napa County, California",38.353762,-122.33213,California,County,Pacific-S,"39,199","17,411","60,787","-21,788",0.65,0.29,1,,34795,0.64,0.02,0.07,0.32,0.22,0.1,182.5,748,0.24,71063
6051,"Nevada County, California",39.270775,-120.81426,California,County,Pacific-S,"26,053","23,365","54,250","-2,688",0.48,0.43,1,,32346,0.73,0.01,0.01,0.09,0.06,0.12,103.1,958,0.21,57118
6053,"Orange County, California",33.731518,-117.86166,California,County,Pacific-S,"609,961","507,148","1,191,282","-102,813",0.51,0.43,1,,34057,0.66,0.02,0.18,0.33,0.29,0.12,3805.6,791,0.2,76061
6055,"Placer County, California",38.971576,-120.94761,California,County,Pacific-S,"73,509","95,138","181,707","21,629",0.41,0.52,0,,34886,0.74,0.02,0.06,0.13,0.1,0.09,247.6,1407,0.22,75689
6057,"Plumas County, California",40.020149,-120.85119,California,County,Pacific-S,"3,459","5,420","9,556","1,961",0.36,0.57,0,,29806,0.66,0.01,0.01,0.09,0.05,0.15,7.8,2553,0.23,47964
6059,"Riverside County, California",33.783307,-116.8036,California,County,Pacific-S,"373,695","333,243","748,004","-40,452",0.5,0.45,1,,23591,0.54,0.07,0.06,0.44,0.21,0.16,303.9,7206,0.26,56877
6061,"Sacramento County, California",38.561106,-121.38926,California,County,Pacific-S,"326,023","189,789","554,901","-136,234",0.59,0.34,1,,26739,0.64,0.11,0.15,0.21,0.19,0.18,1470.2,965,0.27,55803
6063,"San Benito County, California",36.745753,-121.28884,California,County,Pacific-S,"12,521","7,841","21,766","-4,680",0.58,0.36,1,,25914,0.54,0.01,0.03,0.55,0.19,0.12,39.8,1389,0.23,68166
6065,"San Bernardino County, California",34.392344,-116.98243,California,County,Pacific-S,"340,833","271,240","649,432","-69,593",0.53,0.42,1,,21332,0.52,0.1,0.07,0.49,0.2,0.19,101.5,20057,0.28,51951
6067,"San Diego County, California",32.904616,-117.06299,California,County,Pacific-S,"735,476","477,766","1,296,145","-257,710",0.57,0.37,1,,30668,0.67,0.06,0.11,0.31,0.22,0.14,735.8,4207,0.19,66034
6069,"San Francisco County, California",37.759881,-122.43739,California,County,Pacific-S,"345,084","37,688","403,771","-307,396",0.86,0.09,1,,48486,0.74,0.06,0.32,0.14,0.34,0.14,17132.7,47,0.16,83788
6071,"San Joaquin County, California",37.945959,-121.2813,California,County,Pacific-S,"121,124","88,936","222,794","-32,188",0.54,0.4,1,,22589,0.51,0.08,0.15,0.38,0.22,0.18,492.7,1391,0.28,51527
6073,"San Luis Obispo County, California",35.373909,-120.58746,California,County,Pacific-S,"67,107","56,164","133,736","-10,943",0.5,0.42,1,,29954,0.69,0.02,0.04,0.21,0.1,0.14,81.7,3299,0.25,61775
6075,"San Mateo County, California",37.531037,-122.33193,California,County,Pacific-S,"237,882","57,929","312,225","-179,953",0.76,0.19,1,,45732,0.72,0.03,0.25,0.24,0.32,0.08,1603.7,448,0.21,100806
6077,"Santa Barbara County, California",34.649384,-120.07142,California,County,Pacific-S,"107,142","56,365","175,420","-50,777",0.61,0.32,1,,30352,0.62,0.02,0.05,0.42,0.23,0.16,155,2735,0.18,62116
6079,"Santa Clara County, California",37.306509,-121.91281,California,County,Pacific-S,"511,684","144,826","699,643","-366,858",0.73,0.21,1,,41513,0.71,0.03,0.32,0.25,0.35,0.1,1381.1,1290,0.2,97219
6081,"Santa Cruz County, California",37.002349,-121.97376,California,County,Pacific-S,"95,249","22,438","127,426","-72,811",0.75,0.18,1,,32295,0.7,0.01,0.05,0.32,0.18,0.15,589.6,445,0.2,64257
6083,"Shasta County, California",40.688705,-122.1212,California,County,Pacific-S,"22,301","51,778","79,533","29,477",0.28,0.65,0,,23670,0.63,0.01,0.03,0.09,0.05,0.18,46.9,3775,0.27,43661
6085,"Sierra County, California",39.582063,-120.53403,California,County,Pacific-S,601,"1,048","1,810",447,0.33,0.58,0,,24996,0.57,0,0,0.1,0.08,0.19,3.4,953,0.23,47293
6087,"Siskiyou County, California",41.614943,-122.50281,California,County,Pacific-S,"7,234","11,341","20,223","4,107",0.36,0.56,0,,22293,0.63,0.02,0.01,0.12,0.06,0.21,7.2,6278,0.23,38641
6089,"Solano County, California",38.235934,-122.05182,California,County,Pacific-S,"102,360","51,920","164,676","-50,440",0.62,0.32,1,,28929,0.63,0.15,0.15,0.24,0.19,0.13,502.9,822,0.3,67106
6091,"Sonoma County, California",38.440089,-122.76862,California,County,Pacific-S,"160,435","51,408","229,418","-109,027",0.7,0.22,1,,32835,0.67,0.02,0.04,0.25,0.16,0.12,307,1576,0.21,66949
6093,"Stanislaus County, California",37.613805,-120.9588,California,County,Pacific-S,"81,647","78,494","170,962","-3,153",0.48,0.46,1,,21663,0.49,0.03,0.06,0.42,0.2,0.2,344.1,1495,0.33,50917
6095,"Sutter County, California",39.076193,-121.65815,California,County,Pacific-S,"13,076","18,176","33,403","5,100",0.39,0.54,0,,23602,0.54,0.02,0.16,0.29,0.22,0.17,157.4,602,0.29,51827
6097,"Tehama County, California",40.123054,-122.13534,California,County,Pacific-S,"6,809","15,494","23,769","8,685",0.29,0.65,0,,20439,0.52,0.01,0.01,0.24,0.09,0.2,21.5,2950,0.27,40782
6099,"Trinity County, California",40.667129,-123.07039,California,County,Pacific-S,"2,214","2,812","5,606",598,0.4,0.5,0,,22905,0.63,0.01,0.01,0.07,0.04,0.19,4.3,3179,0.25,34961
6101,"Tulare County, California",36.234647,-119.16609,California,County,Pacific-S,"47,585","58,299","112,108","10,714",0.42,0.52,0,,17894,0.43,0.02,0.04,0.6,0.22,0.26,91.7,4824,0.33,42360
6103,"Tuolumne County, California",37.981845,-120.23277,California,County,Pacific-S,"9,123","14,551","25,293","5,428",0.36,0.58,0,,25943,0.61,0.02,0.01,0.12,0.05,0.15,24.9,2221,0.2,49476
6105,"Ventura County, California",34.277048,-119.04532,California,County,Pacific-S,"194,402","132,323","349,695","-62,079",0.56,0.38,1,,32930,0.64,0.02,0.07,0.4,0.22,0.11,446.7,1843,0.2,74967
6107,"Yolo County, California",38.634155,-121.7757,California,County,Pacific-S,"54,752","20,739","81,246","-34,013",0.67,0.26,1,,27730,0.66,0.03,0.13,0.3,0.21,0.19,197.9,1015,0.23,54509
6109,"Yuba County, California",39.207758,-121.42228,California,County,Pacific-S,"7,910","13,170","22,860","5,260",0.35,0.58,0,,19244,0.54,0.04,0.07,0.26,0.12,0.22,114.2,632,0.25,41403
6111,"Adams County, Colorado",39.866716,-104.86995,Colorado,County,Central-S,"96,558","80,082","193,665","-16,476",0.5,0.41,1,,24195,0.52,0.03,0.04,0.35,0.14,0.14,378.1,1168,0.26,59316
6113,"Alamosa County, Colorado",37.509886,-105.80301,Colorado,County,Central-S,"3,189","3,046","6,939",-143,0.46,0.44,1,,19487,0.59,0.02,0.01,0.43,0.06,0.27,21.4,723,0.23,38140
6115,"Arapahoe County, Colorado",39.641904,-104.84145,Colorado,County,Central-S,"159,885","117,053","303,046","-42,832",0.53,0.39,1,,32595,0.71,0.11,0.05,0.17,0.14,0.12,716.8,798,0.21,65359
8001,"Archuleta County, Colorado",37.215642,-107.11253,Colorado,County,Central-S,"2,500","4,264","7,339","1,764",0.34,0.58,0,,29793,0.65,0,0.01,0.18,0.03,0.1,9,1350,0.17,44508
8003,"Baca County, Colorado",37.348968,-102.53413,Colorado,County,Central-S,283,"1,753","2,153","1,470",0.13,0.81,0,,22318,0.53,0.01,0,0.1,0.03,0.15,1.5,2555,0.19,36294
8005,"Bent County, Colorado",38.070366,-103.06299,Colorado,County,Central-S,590,"1,188","1,927",598,0.31,0.62,0,,15081,0.37,0.07,0.01,0.36,0.07,0.19,4.3,1513,0.27,35424
8007,"Boulder County, Colorado",40.058094,-105.19515,Colorado,County,Central-S,"132,334","41,396","188,142","-90,938",0.7,0.22,1,,38011,0.81,0.01,0.04,0.13,0.1,0.14,405.7,726,0.13,71546
8009,"Broomfield County, Colorado",39.92086,-105.0706,Colorado,County,Central-S,"19,731","14,367","37,689","-5,364",0.52,0.38,1,,37442,0.8,0.01,0.05,0.11,0.08,0.07,1693.6,33,0.18,85885
